url,industry,title,keywords,description
1905.com,休闲娱乐,电影网,百度关键词 | 电影网 | 斗破苍穹首部电影定档 | www. | 1905电影 | 血战湘江 | 360关键词 | 电影网 | 免费电影 | 1905电影 | 追月 | 重庆森林,国家新闻出版广电总局直属媒体-1905电影网（电影频道官方网站），涵盖新电影、好看的电影、经典电影、电影推荐、免费电影、高清电影在线观看及海量新电影图文视频资讯，看电影就上电影网1905.com。
jjwxc.net,休闲娱乐,晋江文学城,百度关键词 | 晋江文学城 | 错撩小说 | 晋江文学城官网 | 晋江文学城手机版 | 欢迎进入梦魇直播间 | 360关键词 | 晋江文学城 | 晋江 | 晋江文学城官网 | 晋江文学城手机版 | 晋江文学城电脑版,"《晋江文学城》提供原创言情小说,穿越言情小说,耽美言情小说,同人言情小说在线阅读,免费言情小说电子书,手机言情小说,言情小说下载,手机小说在线阅读,都市言情小说,更新快,页面简洁。"
3dmgame.com,休闲娱乐,3DMGAME,百度关键词 | 3dm | 3dm论坛 | 3dm游戏网 | ce修改器 | dnf2018夏日套 | 360关键词 | 3dm | 3dm论坛 | 3 | 风灵月影 | 罗技驱动,"3dmgame以专业的单机游戏新闻中心，攻略中心,丰富的单机游戏下载大全中文版下载资源，强的游戏改造和汉化能力,强大的单机游戏论坛为重要组成部分,拥有全国一流的单机游戏平台,成为游戏玩家首要选择的游戏资讯门户网站。"
youku.com,休闲娱乐,优酷网,百度关键词 | 优酷 | 优酷视频 | 火星情报局 | 为有暗香来 | 王牌对王牌 | 360关键词 | 优酷 | 优酷视频 | 优酷视频官网 | 徐峥被曝是tst公司红酒代言人 | 久别的草原在线影院电影观看中文,"优酷-中国第一视频网站,提供视频播放,视频发布,视频搜索 - 视频服务平台,提供视频播放,视频发布,视频搜索,视频分享 - 优酷视频。"
tv.sohu.com,休闲娱乐,搜狐视频,百度关键词 | 搜狐视频 | 法医秦明 | 屌丝男士 | 黑豹2在线观看完整版免费高清 | 人生路不熟高清 | 360关键词 | 星辰影院 | 搜狐视频 | 黄色 | 日本毛片免费视频观看 | 星辰影视,搜狐视频是搜狐旗下专业的综合视频网站，提供正版高清电影、电视剧、综艺、纪录片、动漫等。网罗新热新闻、娱乐咨询，同时提供免费视频空间和视频分享服务。
v.qq.com,休闲娱乐,腾讯视频,百度关键词 | 腾讯视频 | 腾讯视频官网 | txsp | 斗罗大陆2绝世唐门 | 女士的法则 | 360关键词 | 腾讯视频 | 腾讯 | 腾讯视频官网 | 视频 | txsp,腾讯视频致力于打造中国领先的在线视频媒体平台，以丰富的内容、极致的观看体验、便捷的登录方式、24小时多平台无缝应用体验以及快捷分享的产品特性，主要满足用户在线观看视频的需求。
bilibili.com,休闲娱乐,哔哩哔哩弹幕视频网,百度关键词 | 哔哩哔哩 | bilibili | b站 | 仲尼溺亡 妻子卡琳娜掩面而泣 | 南方女生穿泳装在雪地里“游泳” | 360关键词 | 哔哩哔哩 | bilibili | b站 | bili | 哔哩哔哩b站官网,bilibili是国内知名的视频弹幕网站，这里有及时的动漫新番，棒的acg氛围，有创意的up主。大家可以在这里找到许多欢乐。
movie.douban.com,休闲娱乐,豆瓣电影,百度关键词 | 豆瓣电影 | 豆瓣评分 | 王健林 | 快乐再出发 | 他是谁 豆瓣 | 360关键词 | 豆瓣电影 | 奥本海默 | 王星辰 | v世代 | 掮客 电影,豆瓣电影提供新的电影介绍及评论包括上映影片的影讯查询及购票服务。你可以记录想看、在看和看过的电影电视剧，顺便打分、写影评。根据你的口味，豆瓣电影会推荐好电影给你。
qidian.com,休闲娱乐,起点中文网,百度关键词 | 起点 | 起点中文小说网 | 万相之王 | 万古神帝 | 深空彼岸 小说 | 360关键词 | 起点 | 起点中文小说网 | 小说排行榜 | 起点中文网 | 我的夫人竟是魔教教主,"起点中文网(www.qidian.com)创立于2002年5月，是国内最大的原创文学网站之一，隶属于国内最大的数字内容综合平台——阅文集团旗下。起点中文网以推动中国原创文学事业为宗旨，长期致力于原创文学作者的挖掘与培养，并取得了巨大成果。起点中文小说网提供免费小说,玄幻小说,武侠小说,言情小说,小说网各类小说下载。"
iqiyi.com,休闲娱乐,爱奇艺,百度关键词 | 爱奇艺 | 无所畏惧 | 爱奇艺官网 | 忠犬八公 电影 | 长空之王 电影 | 360关键词 | 爱奇艺 | 爱奇艺官网 | one冠军赛 | 爱奇艺体育 | 我爱你电影完整版免费观看,爱奇艺（iqiyi.com）是全球领先的提供海量、优质、高清的网络视频服务的大型视频网站，网络视频播放首选平台。爱奇艺影视内容丰富多元，涵盖电影、电视剧、动漫、综艺、生活、音乐、搞笑、财经、军事、体育、片花、资讯、微电影、儿童、母婴、教育、科技、时尚、原创、公益、游戏、旅游、拍客、汽车、纪录片、爱奇
